index,GridID,TimeInterval,DataCount
43462,75.0,2012-11-07 04:40:00-2012-11-07 05:00:00,7
41153,46.0,2012-11-07 04:40:00-2012-11-07 05:00:00,17
43312,73.0,2012-11-07 04:40:00-2012-11-07 05:00:00,6
38722,12.0,2012-11-07 04:40:00-2012-11-07 05:00:00,3
41877,55.0,2012-11-07 04:40:00-2012-11-07 05:00:00,2
40081,32.0,2012-11-07 04:40:00-2012-11-07 05:00:00,7
38792,13.0,2012-11-07 04:40:00-2012-11-07 05:00:00,2
41402,49.0,2012-11-07 04:40:00-2012-11-07 05:00:00,6
36343,68.0,2012-11-07 04:40:00-2012-11-07 05:00:00,1
42552,63.0,2012-11-07 04:40:00-2012-11-07 05:00:00,9
41323,48.0,2012-11-07 04:40:00-2012-11-07 05:00:00,12
41958,56.0,2012-11-07 04:40:00-2012-11-07 05:00:00,3
42350,60.0,2012-11-07 04:40:00-2012-11-07 05:00:00,7
40658,4.0,2012-11-07 04:40:00-2012-11-07 05:00:00,1
40453,37.0,2012-11-07 04:40:00-2012-11-07 05:00:00,4
42119,58.0,2012-11-07 04:40:00-2012-11-07 05:00:00,16
45180,99.0,2012-11-07 04:40:00-2012-11-07 05:00:00,1
39664,26.0,2012-11-07 04:40:00-2012-11-07 05:00:00,3
38997,16.0,2012-11-07 04:40:00-2012-11-07 05:00:00,4
39303,21.0,2012-11-07 04:40:00-2012-11-07 05:00:00,1
40851,42.0,2012-11-07 04:40:00-2012-11-07 05:00:00,9
40924,43.0,2012-11-07 04:40:00-2012-11-07 05:00:00,5
38929,15.0,2012-11-07 04:40:00-2012-11-07 05:00:00,7
34515,45.0,2012-11-07 04:40:00-2012-11-07 05:00:00,1
41241,47.0,2012-11-07 04:40:00-2012-11-07 05:00:00,14
39444,23.0,2012-11-07 04:40:00-2012-11-07 05:00:00,2
43238,72.0,2012-11-07 04:40:00-2012-11-07 05:00:00,3
40529,38.0,2012-11-07 04:40:00-2012-11-07 05:00:00,5
40229,34.0,2012-11-07 04:40:00-2012-11-07 05:00:00,12
42203,59.0,2012-11-07 04:40:00-2012-11-07 05:00:00,7
40998,44.0,2012-11-07 04:40:00-2012-11-07 05:00:00,4
40012,31.0,2012-11-07 04:40:00-2012-11-07 05:00:00,1
42039,57.0,2012-11-07 04:40:00-2012-11-07 05:00:00,16
41726,53.0,2012-11-07 04:40:00-2012-11-07 05:00:00,6
40778,41.0,2012-11-07 04:40:00-2012-11-07 05:00:00,4
44813,94.0,2012-11-07 04:40:00-2012-11-07 05:00:00,2
38308,95.0,2012-11-07 04:40:00-2012-11-07 05:00:00,1
42278,6.0,2012-11-07 04:40:00-2012-11-07 05:00:00,1
41073,45.0,2012-11-07 04:40:00-2012-11-07 05:00:00,3
43540,76.0,2012-11-07 04:40:00-2012-11-07 05:00:00,8
39585,25.0,2012-11-07 04:40:00-2012-11-07 05:00:00,5
34596,46.0,2012-11-07 04:40:00-2012-11-07 05:00:00,1
35882,62.0,2012-11-07 04:40:00-2012-11-07 05:00:00,1
39064,17.0,2012-11-07 04:40:00-2012-11-07 05:00:00,3
36184,66.0,2012-11-07 04:40:00-2012-11-07 05:00:00,1
37761,87.0,2012-11-07 04:40:00-2012-11-07 05:00:00,1
43616,77.0,2012-11-07 04:40:00-2012-11-07 05:00:00,2
37452,83.0,2012-11-07 04:40:00-2012-11-07 05:00:00,3
42627,64.0,2012-11-07 04:40:00-2012-11-07 05:00:00,4
42478,62.0,2012-11-07 04:40:00-2012-11-07 05:00:00,2
41798,54.0,2012-11-07 04:40:00-2012-11-07 05:00:00,7
44273,86.0,2012-11-07 04:40:00-2012-11-07 05:00:00,6
36031,64.0,2012-11-07 04:40:00-2012-11-07 05:00:00,2
44966,96.0,2012-11-07 04:40:00-2012-11-07 05:00:00,13
41959,56.0,2012-11-07 05:00:00-2012-11-07 05:20:00,8
43764,79.0,2012-11-07 05:00:00-2012-11-07 05:20:00,5
41242,47.0,2012-11-07 05:00:00-2012-11-07 05:20:00,19
38998,16.0,2012-11-07 05:00:00-2012-11-07 05:20:00,6
41576,51.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
42861,67.0,2012-11-07 05:00:00-2012-11-07 05:20:00,10
39741,27.0,2012-11-07 05:00:00-2012-11-07 05:20:00,15
44033,83.0,2012-11-07 05:00:00-2012-11-07 05:20:00,9
39665,26.0,2012-11-07 05:00:00-2012-11-07 05:20:00,11
42706,65.0,2012-11-07 05:00:00-2012-11-07 05:20:00,5
38930,15.0,2012-11-07 05:00:00-2012-11-07 05:20:00,4
42479,62.0,2012-11-07 05:00:00-2012-11-07 05:20:00,4
37453,83.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
39586,25.0,2012-11-07 05:00:00-2012-11-07 05:20:00,11
43873,80.0,2012-11-07 05:00:00-2012-11-07 05:20:00,2
44814,94.0,2012-11-07 05:00:00-2012-11-07 05:20:00,11
40659,4.0,2012-11-07 05:00:00-2012-11-07 05:20:00,2
43313,73.0,2012-11-07 05:00:00-2012-11-07 05:20:00,12
42351,60.0,2012-11-07 05:00:00-2012-11-07 05:20:00,3
40305,35.0,2012-11-07 05:00:00-2012-11-07 05:20:00,8
42940,68.0,2012-11-07 05:00:00-2012-11-07 05:20:00,13
42413,61.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
36265,67.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
41154,46.0,2012-11-07 05:00:00-2012-11-07 05:20:00,12
44115,84.0,2012-11-07 05:00:00-2012-11-07 05:20:00,7
34516,45.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
44348,87.0,2012-11-07 05:00:00-2012-11-07 05:20:00,8
41727,53.0,2012-11-07 05:00:00-2012-11-07 05:20:00,6
41324,48.0,2012-11-07 05:00:00-2012-11-07 05:20:00,20
38857,14.0,2012-11-07 05:00:00-2012-11-07 05:20:00,4
44274,86.0,2012-11-07 05:00:00-2012-11-07 05:20:00,6
43541,76.0,2012-11-07 05:00:00-2012-11-07 05:20:00,8
33744,35.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
33819,36.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
42553,63.0,2012-11-07 05:00:00-2012-11-07 05:20:00,12
40230,34.0,2012-11-07 05:00:00-2012-11-07 05:20:00,17
40779,41.0,2012-11-07 05:00:00-2012-11-07 05:20:00,8
44423,88.0,2012-11-07 05:00:00-2012-11-07 05:20:00,5
39065,17.0,2012-11-07 05:00:00-2012-11-07 05:20:00,4
40381,36.0,2012-11-07 05:00:00-2012-11-07 05:20:00,4
41878,55.0,2012-11-07 05:00:00-2012-11-07 05:20:00,10
40597,39.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
39445,23.0,2012-11-07 05:00:00-2012-11-07 05:20:00,3
43239,72.0,2012-11-07 05:00:00-2012-11-07 05:20:00,7
41799,54.0,2012-11-07 05:00:00-2012-11-07 05:20:00,8
38656,11.0,2012-11-07 05:00:00-2012-11-07 05:20:00,2
40999,44.0,2012-11-07 05:00:00-2012-11-07 05:20:00,15
42040,57.0,2012-11-07 05:00:00-2012-11-07 05:20:00,13
39875,29.0,2012-11-07 05:00:00-2012-11-07 05:20:00,4
40530,38.0,2012-11-07 05:00:00-2012-11-07 05:20:00,14
42204,59.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
39125,18.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
39965,30.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
40925,43.0,2012-11-07 05:00:00-2012-11-07 05:20:00,9
43017,69.0,2012-11-07 05:00:00-2012-11-07 05:20:00,7
43389,74.0,2012-11-07 05:00:00-2012-11-07 05:20:00,11
39374,22.0,2012-11-07 05:00:00-2012-11-07 05:20:00,5
39304,21.0,2012-11-07 05:00:00-2012-11-07 05:20:00,7
44967,96.0,2012-11-07 05:00:00-2012-11-07 05:20:00,13
43617,77.0,2012-11-07 05:00:00-2012-11-07 05:20:00,18
45181,99.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
42279,6.0,2012-11-07 05:00:00-2012-11-07 05:20:00,3
40155,33.0,2012-11-07 05:00:00-2012-11-07 05:20:00,15
34676,47.0,2012-11-07 05:00:00-2012-11-07 05:20:00,2
40082,32.0,2012-11-07 05:00:00-2012-11-07 05:20:00,7
44196,85.0,2012-11-07 05:00:00-2012-11-07 05:20:00,6
35387,56.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
43463,75.0,2012-11-07 05:00:00-2012-11-07 05:20:00,2
41403,49.0,2012-11-07 05:00:00-2012-11-07 05:20:00,5
41074,45.0,2012-11-07 05:00:00-2012-11-07 05:20:00,5
45037,97.0,2012-11-07 05:00:00-2012-11-07 05:20:00,5
41649,52.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
40852,42.0,2012-11-07 05:00:00-2012-11-07 05:20:00,13
42628,64.0,2012-11-07 05:00:00-2012-11-07 05:20:00,14
40454,37.0,2012-11-07 05:00:00-2012-11-07 05:20:00,6
44892,95.0,2012-11-07 05:00:00-2012-11-07 05:20:00,10
39512,24.0,2012-11-07 05:00:00-2012-11-07 05:20:00,6
45108,98.0,2012-11-07 05:00:00-2012-11-07 05:20:00,7
42120,58.0,2012-11-07 05:00:00-2012-11-07 05:20:00,9
42782,66.0,2012-11-07 05:00:00-2012-11-07 05:20:00,9
38793,13.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
38723,12.0,2012-11-07 05:00:00-2012-11-07 05:20:00,3
45038,97.0,2012-11-07 05:20:00-2012-11-07 05:40:00,5
39305,21.0,2012-11-07 05:20:00-2012-11-07 05:40:00,13
44495,89.0,2012-11-07 05:20:00-2012-11-07 05:40:00,3
40926,43.0,2012-11-07 05:20:00-2012-11-07 05:40:00,8
42783,66.0,2012-11-07 05:20:00-2012-11-07 05:40:00,14
45182,99.0,2012-11-07 05:20:00-2012-11-07 05:40:00,3
40455,37.0,2012-11-07 05:20:00-2012-11-07 05:40:00,2
43464,75.0,2012-11-07 05:20:00-2012-11-07 05:40:00,17
42205,59.0,2012-11-07 05:20:00-2012-11-07 05:40:00,22
37023,77.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
40531,38.0,2012-11-07 05:20:00-2012-11-07 05:40:00,13
42121,58.0,2012-11-07 05:20:00-2012-11-07 05:40:00,10
38629,100.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
37841,88.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
41650,52.0,2012-11-07 05:20:00-2012-11-07 05:40:00,12
39666,26.0,2012-11-07 05:20:00-2012-11-07 05:40:00,11
41155,46.0,2012-11-07 05:20:00-2012-11-07 05:40:00,13
38657,11.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
40780,41.0,2012-11-07 05:20:00-2012-11-07 05:40:00,15
45109,98.0,2012-11-07 05:20:00-2012-11-07 05:40:00,11
42862,67.0,2012-11-07 05:20:00-2012-11-07 05:40:00,13
38794,13.0,2012-11-07 05:20:00-2012-11-07 05:40:00,10
41577,51.0,2012-11-07 05:20:00-2012-11-07 05:40:00,11
37533,84.0,2012-11-07 05:20:00-2012-11-07 05:40:00,2
44424,88.0,2012-11-07 05:20:00-2012-11-07 05:40:00,4
41000,44.0,2012-11-07 05:20:00-2012-11-07 05:40:00,14
42352,60.0,2012-11-07 05:20:00-2012-11-07 05:40:00,2
40156,33.0,2012-11-07 05:20:00-2012-11-07 05:40:00,22
37324,81.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
39274,20.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
40083,32.0,2012-11-07 05:20:00-2012-11-07 05:40:00,8
43542,76.0,2012-11-07 05:20:00-2012-11-07 05:40:00,9
44815,94.0,2012-11-07 05:20:00-2012-11-07 05:40:00,9
38724,12.0,2012-11-07 05:20:00-2012-11-07 05:40:00,8
43874,80.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
43077,7.0,2012-11-07 05:20:00-2012-11-07 05:40:00,2
41800,54.0,2012-11-07 05:20:00-2012-11-07 05:40:00,19
40306,35.0,2012-11-07 05:20:00-2012-11-07 05:40:00,15
42041,57.0,2012-11-07 05:20:00-2012-11-07 05:40:00,8
39742,27.0,2012-11-07 05:20:00-2012-11-07 05:40:00,11
41404,49.0,2012-11-07 05:20:00-2012-11-07 05:40:00,4
36797,74.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
39876,29.0,2012-11-07 05:20:00-2012-11-07 05:40:00,7
39813,28.0,2012-11-07 05:20:00-2012-11-07 05:40:00,2
44275,86.0,2012-11-07 05:20:00-2012-11-07 05:40:00,12
39446,23.0,2012-11-07 05:20:00-2012-11-07 05:40:00,10
40231,34.0,2012-11-07 05:20:00-2012-11-07 05:40:00,26
40382,36.0,2012-11-07 05:20:00-2012-11-07 05:40:00,9
39066,17.0,2012-11-07 05:20:00-2012-11-07 05:40:00,6
40013,31.0,2012-11-07 05:20:00-2012-11-07 05:40:00,6
39935,3.0,2012-11-07 05:20:00-2012-11-07 05:40:00,2
39587,25.0,2012-11-07 05:20:00-2012-11-07 05:40:00,15
41879,55.0,2012-11-07 05:20:00-2012-11-07 05:40:00,4
43240,72.0,2012-11-07 05:20:00-2012-11-07 05:40:00,9
42280,6.0,2012-11-07 05:20:00-2012-11-07 05:40:00,4
43692,78.0,2012-11-07 05:20:00-2012-11-07 05:40:00,3
40598,39.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
35545,58.0,2012-11-07 05:20:00-2012-11-07 05:40:00,3
44197,85.0,2012-11-07 05:20:00-2012-11-07 05:40:00,11
40853,42.0,2012-11-07 05:20:00-2012-11-07 05:40:00,15
42941,68.0,2012-11-07 05:20:00-2012-11-07 05:40:00,8
34677,47.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
44741,93.0,2012-11-07 05:20:00-2012-11-07 05:40:00,2
39513,24.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
44893,95.0,2012-11-07 05:20:00-2012-11-07 05:40:00,15
44116,84.0,2012-11-07 05:20:00-2012-11-07 05:40:00,17
42480,62.0,2012-11-07 05:20:00-2012-11-07 05:40:00,3
43765,79.0,2012-11-07 05:20:00-2012-11-07 05:40:00,3
41075,45.0,2012-11-07 05:20:00-2012-11-07 05:40:00,7
41960,56.0,2012-11-07 05:20:00-2012-11-07 05:40:00,12
41243,47.0,2012-11-07 05:20:00-2012-11-07 05:40:00,27
38858,14.0,2012-11-07 05:20:00-2012-11-07 05:40:00,2
36032,64.0,2012-11-07 05:20:00-2012-11-07 05:40:00,2
42629,64.0,2012-11-07 05:20:00-2012-11-07 05:40:00,13
41325,48.0,2012-11-07 05:20:00-2012-11-07 05:40:00,18
44349,87.0,2012-11-07 05:20:00-2012-11-07 05:40:00,7
38931,15.0,2012-11-07 05:20:00-2012-11-07 05:40:00,12
44034,83.0,2012-11-07 05:20:00-2012-11-07 05:40:00,7
43618,77.0,2012-11-07 05:20:00-2012-11-07 05:40:00,17
39375,22.0,2012-11-07 05:20:00-2012-11-07 05:40:00,12
43314,73.0,2012-11-07 05:20:00-2012-11-07 05:40:00,4
36185,66.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
43390,74.0,2012-11-07 05:20:00-2012-11-07 05:40:00,16
41728,53.0,2012-11-07 05:20:00-2012-11-07 05:40:00,22
32365,15.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
42554,63.0,2012-11-07 05:20:00-2012-11-07 05:40:00,11
38999,16.0,2012-11-07 05:20:00-2012-11-07 05:40:00,17
40660,4.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
42707,65.0,2012-11-07 05:20:00-2012-11-07 05:40:00,12
43018,69.0,2012-11-07 05:20:00-2012-11-07 05:40:00,2
44968,96.0,2012-11-07 05:20:00-2012-11-07 05:40:00,8
39743,27.0,2012-11-07 05:40:00-2012-11-07 06:00:00,20
40456,37.0,2012-11-07 05:40:00-2012-11-07 06:00:00,9
41156,46.0,2012-11-07 05:40:00-2012-11-07 06:00:00,16
42481,62.0,2012-11-07 05:40:00-2012-11-07 06:00:00,10
42942,68.0,2012-11-07 05:40:00-2012-11-07 06:00:00,8
43766,79.0,2012-11-07 05:40:00-2012-11-07 06:00:00,7
40661,4.0,2012-11-07 05:40:00-2012-11-07 06:00:00,2
40532,38.0,2012-11-07 05:40:00-2012-11-07 06:00:00,24
43465,75.0,2012-11-07 05:40:00-2012-11-07 06:00:00,24
41076,45.0,2012-11-07 05:40:00-2012-11-07 06:00:00,14
43391,74.0,2012-11-07 05:40:00-2012-11-07 06:00:00,24
39877,29.0,2012-11-07 05:40:00-2012-11-07 06:00:00,3
41001,44.0,2012-11-07 05:40:00-2012-11-07 06:00:00,19
40599,39.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
40307,35.0,2012-11-07 05:40:00-2012-11-07 06:00:00,14
43019,69.0,2012-11-07 05:40:00-2012-11-07 06:00:00,7
40084,32.0,2012-11-07 05:40:00-2012-11-07 06:00:00,9
43875,80.0,2012-11-07 05:40:00-2012-11-07 06:00:00,3
43543,76.0,2012-11-07 05:40:00-2012-11-07 06:00:00,11
40383,36.0,2012-11-07 05:40:00-2012-11-07 06:00:00,5
40157,33.0,2012-11-07 05:40:00-2012-11-07 06:00:00,31
40232,34.0,2012-11-07 05:40:00-2012-11-07 06:00:00,17
42555,63.0,2012-11-07 05:40:00-2012-11-07 06:00:00,21
43619,77.0,2012-11-07 05:40:00-2012-11-07 06:00:00,14
39814,28.0,2012-11-07 05:40:00-2012-11-07 06:00:00,2
40854,42.0,2012-11-07 05:40:00-2012-11-07 06:00:00,24
42630,64.0,2012-11-07 05:40:00-2012-11-07 06:00:00,15
40781,41.0,2012-11-07 05:40:00-2012-11-07 06:00:00,19
42863,67.0,2012-11-07 05:40:00-2012-11-07 06:00:00,6
43315,73.0,2012-11-07 05:40:00-2012-11-07 06:00:00,15
43241,72.0,2012-11-07 05:40:00-2012-11-07 06:00:00,5
43693,78.0,2012-11-07 05:40:00-2012-11-07 06:00:00,12
43078,7.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
42784,66.0,2012-11-07 05:40:00-2012-11-07 06:00:00,18
42708,65.0,2012-11-07 05:40:00-2012-11-07 06:00:00,21
40927,43.0,2012-11-07 05:40:00-2012-11-07 06:00:00,17
40014,31.0,2012-11-07 05:40:00-2012-11-07 06:00:00,2
37842,88.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
38658,11.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
41880,55.0,2012-11-07 05:40:00-2012-11-07 06:00:00,6
36717,73.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
36416,69.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
38932,15.0,2012-11-07 05:40:00-2012-11-07 06:00:00,7
41326,48.0,2012-11-07 05:40:00-2012-11-07 06:00:00,21
41405,49.0,2012-11-07 05:40:00-2012-11-07 06:00:00,9
44552,9.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
39126,18.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
44276,86.0,2012-11-07 05:40:00-2012-11-07 06:00:00,14
36186,66.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
39447,23.0,2012-11-07 05:40:00-2012-11-07 06:00:00,7
36033,64.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
41801,54.0,2012-11-07 05:40:00-2012-11-07 06:00:00,26
42281,6.0,2012-11-07 05:40:00-2012-11-07 06:00:00,2
34678,47.0,2012-11-07 05:40:00-2012-11-07 06:00:00,3
35466,57.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
41729,53.0,2012-11-07 05:40:00-2012-11-07 06:00:00,19
42042,57.0,2012-11-07 05:40:00-2012-11-07 06:00:00,13
39218,2.0,2012-11-07 05:40:00-2012-11-07 06:00:00,4
44496,89.0,2012-11-07 05:40:00-2012-11-07 06:00:00,4
45183,99.0,2012-11-07 05:40:00-2012-11-07 06:00:00,4
42122,58.0,2012-11-07 05:40:00-2012-11-07 06:00:00,19
39667,26.0,2012-11-07 05:40:00-2012-11-07 06:00:00,22
44035,83.0,2012-11-07 05:40:00-2012-11-07 06:00:00,12
35080,52.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
44198,85.0,2012-11-07 05:40:00-2012-11-07 06:00:00,17
39514,24.0,2012-11-07 05:40:00-2012-11-07 06:00:00,3
35234,54.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
44894,95.0,2012-11-07 05:40:00-2012-11-07 06:00:00,19
41244,47.0,2012-11-07 05:40:00-2012-11-07 06:00:00,30
39588,25.0,2012-11-07 05:40:00-2012-11-07 06:00:00,23
41961,56.0,2012-11-07 05:40:00-2012-11-07 06:00:00,11
44425,88.0,2012-11-07 05:40:00-2012-11-07 06:00:00,11
39376,22.0,2012-11-07 05:40:00-2012-11-07 06:00:00,12
39306,21.0,2012-11-07 05:40:00-2012-11-07 06:00:00,4
41651,52.0,2012-11-07 05:40:00-2012-11-07 06:00:00,31
34760,48.0,2012-11-07 05:40:00-2012-11-07 06:00:00,5
44742,93.0,2012-11-07 05:40:00-2012-11-07 06:00:00,6
44678,92.0,2012-11-07 05:40:00-2012-11-07 06:00:00,2
33669,34.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
41464,5.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
42206,59.0,2012-11-07 05:40:00-2012-11-07 06:00:00,4
44816,94.0,2012-11-07 05:40:00-2012-11-07 06:00:00,13
44350,87.0,2012-11-07 05:40:00-2012-11-07 06:00:00,7
38859,14.0,2012-11-07 05:40:00-2012-11-07 06:00:00,3
44969,96.0,2012-11-07 05:40:00-2012-11-07 06:00:00,18
39000,16.0,2012-11-07 05:40:00-2012-11-07 06:00:00,10
38795,13.0,2012-11-07 05:40:00-2012-11-07 06:00:00,8
45039,97.0,2012-11-07 05:40:00-2012-11-07 06:00:00,5
32161,12.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
38725,12.0,2012-11-07 05:40:00-2012-11-07 06:00:00,15
39067,17.0,2012-11-07 05:40:00-2012-11-07 06:00:00,2
44117,84.0,2012-11-07 05:40:00-2012-11-07 06:00:00,13
45110,98.0,2012-11-07 05:40:00-2012-11-07 06:00:00,21
37454,83.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
41578,51.0,2012-11-07 05:40:00-2012-11-07 06:00:00,9
42282,6.0,2012-11-07 06:00:00-2012-11-07 06:20:00,10
44626,91.0,2012-11-07 06:00:00-2012-11-07 06:20:00,1
42123,58.0,2012-11-07 06:00:00-2012-11-07 06:20:00,23
34597,46.0,2012-11-07 06:00:00-2012-11-07 06:20:00,2
43767,79.0,2012-11-07 06:00:00-2012-11-07 06:20:00,12
42631,64.0,2012-11-07 06:00:00-2012-11-07 06:20:00,39
38933,15.0,2012-11-07 06:00:00-2012-11-07 06:20:00,20
38528,98.0,2012-11-07 06:00:00-2012-11-07 06:20:00,1
41730,53.0,2012-11-07 06:00:00-2012-11-07 06:20:00,27
42785,66.0,2012-11-07 06:00:00-2012-11-07 06:20:00,20
41077,45.0,2012-11-07 06:00:00-2012-11-07 06:20:00,10
42709,65.0,2012-11-07 06:00:00-2012-11-07 06:20:00,15
43466,75.0,2012-11-07 06:00:00-2012-11-07 06:20:00,21
32229,13.0,2012-11-07 06:00:00-2012-11-07 06:20:00,1
45040,97.0,2012-11-07 06:00:00-2012-11-07 06:20:00,6
43020,69.0,2012-11-07 06:00:00-2012-11-07 06:20:00,8
41579,51.0,2012-11-07 06:00:00-2012-11-07 06:20:00,14
41245,47.0,2012-11-07 06:00:00-2012-11-07 06:20:00,54
33026,25.0,2012-11-07 06:00:00-2012-11-07 06:20:00,2
40308,35.0,2012-11-07 06:00:00-2012-11-07 06:20:00,23
45111,98.0,2012-11-07 06:00:00-2012-11-07 06:20:00,10
44895,95.0,2012-11-07 06:00:00-2012-11-07 06:20:00,26
40384,36.0,2012-11-07 06:00:00-2012-11-07 06:20:00,7
38726,12.0,2012-11-07 06:00:00-2012-11-07 06:20:00,11
43544,76.0,2012-11-07 06:00:00-2012-11-07 06:20:00,21
43620,77.0,2012-11-07 06:00:00-2012-11-07 06:20:00,27
38860,14.0,2012-11-07 06:00:00-2012-11-07 06:20:00,7
40457,37.0,2012-11-07 06:00:00-2012-11-07 06:20:00,8
44970,96.0,2012-11-07 06:00:00-2012-11-07 06:20:00,14
39377,22.0,2012-11-07 06:00:00-2012-11-07 06:20:00,30
39307,21.0,2012-11-07 06:00:00-2012-11-07 06:20:00,11
41652,52.0,2012-11-07 06:00:00-2012-11-07 06:20:00,24
44351,87.0,2012-11-07 06:00:00-2012-11-07 06:20:00,4
40015,31.0,2012-11-07 06:00:00-2012-11-07 06:20:00,10
38796,13.0,2012-11-07 06:00:00-2012-11-07 06:20:00,15
42207,59.0,2012-11-07 06:00:00-2012-11-07 06:20:00,17
41002,44.0,2012-11-07 06:00:00-2012-11-07 06:20:00,15
44426,88.0,2012-11-07 06:00:00-2012-11-07 06:20:00,11
45184,99.0,2012-11-07 06:00:00-2012-11-07 06:20:00,6
42556,63.0,2012-11-07 06:00:00-2012-11-07 06:20:00,27
41327,48.0,2012-11-07 06:00:00-2012-11-07 06:20:00,26
39515,24.0,2012-11-07 06:00:00-2012-11-07 06:20:00,8
44199,85.0,2012-11-07 06:00:00-2012-11-07 06:20:00,25
44497,89.0,2012-11-07 06:00:00-2012-11-07 06:20:00,5
40533,38.0,2012-11-07 06:00:00-2012-11-07 06:20:00,22
43694,78.0,2012-11-07 06:00:00-2012-11-07 06:20:00,9
39219,2.0,2012-11-07 06:00:00-2012-11-07 06:20:00,1
38659,11.0,2012-11-07 06:00:00-2012-11-07 06:20:00,13
40855,42.0,2012-11-07 06:00:00-2012-11-07 06:20:00,26
41802,54.0,2012-11-07 06:00:00-2012-11-07 06:20:00,40
43242,72.0,2012-11-07 06:00:00-2012-11-07 06:20:00,8
40085,32.0,2012-11-07 06:00:00-2012-11-07 06:20:00,39
39448,23.0,2012-11-07 06:00:00-2012-11-07 06:20:00,16
44277,86.0,2012-11-07 06:00:00-2012-11-07 06:20:00,21
40782,41.0,2012-11-07 06:00:00-2012-11-07 06:20:00,26
41406,49.0,2012-11-07 06:00:00-2012-11-07 06:20:00,6
41881,55.0,2012-11-07 06:00:00-2012-11-07 06:20:00,12
40600,39.0,2012-11-07 06:00:00-2012-11-07 06:20:00,3
39878,29.0,2012-11-07 06:00:00-2012-11-07 06:20:00,5
39001,16.0,2012-11-07 06:00:00-2012-11-07 06:20:00,10
37611,85.0,2012-11-07 06:00:00-2012-11-07 06:20:00,1
39744,27.0,2012-11-07 06:00:00-2012-11-07 06:20:00,19
39668,26.0,2012-11-07 06:00:00-2012-11-07 06:20:00,35
34761,48.0,2012-11-07 06:00:00-2012-11-07 06:20:00,1
44036,83.0,2012-11-07 06:00:00-2012-11-07 06:20:00,16
44679,92.0,2012-11-07 06:00:00-2012-11-07 06:20:00,2
42353,60.0,2012-11-07 06:00:00-2012-11-07 06:20:00,2
37534,84.0,2012-11-07 06:00:00-2012-11-07 06:20:00,1
37455,83.0,2012-11-07 06:00:00-2012-11-07 06:20:00,3
42864,67.0,2012-11-07 06:00:00-2012-11-07 06:20:00,27
43392,74.0,2012-11-07 06:00:00-2012-11-07 06:20:00,27
43316,73.0,2012-11-07 06:00:00-2012-11-07 06:20:00,18
44743,93.0,2012-11-07 06:00:00-2012-11-07 06:20:00,8
40928,43.0,2012-11-07 06:00:00-2012-11-07 06:20:00,26
37843,88.0,2012-11-07 06:00:00-2012-11-07 06:20:00,1
39815,28.0,2012-11-07 06:00:00-2012-11-07 06:20:00,4
40662,4.0,2012-11-07 06:00:00-2012-11-07 06:20:00,2
